key,scenario_id,family,method,budget,model_key,model,selected_turn_ids,context_tokens,build_latency_s,stale_superseder_missing,recall_fallback,missing_gold_turns,context_precision,context_recall,context_f1,context_sufficiency,irrelevant_context_ratio,n_selected,n_evidence,n_distractors_selected,selected_turn_tokens,model_reported,input_tokens,output_tokens,reasoning_chars,answer_latency_s,stop_reason,usd,ts,copied_from,summary_text,summarized_turn_ids,checklist_score,all_required_satisfied,distractor_leakage,judge_model,judge_prompt_variant,judge_input_tokens,judge_output_tokens,opus_checklist_score,method_label
compound_turn_003|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,compound_turn_003,compound_turn,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3']",510,0.0008,[],0,[],0.3333333333333333,1.0,0.5,1,0.5372549019607843,3,1,2,510,claude-sonnet-4-6,677,278,0.0,6.554,end_turn,0.006201,1789332138.293469,,,,0.5,0.0,1.0,global.anthropic.claude-opus-4-6-v1,primary,1605.0,447.0,,candidate_oracle@15
compound_turn_004|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,compound_turn_004,compound_turn,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3']",543,0.0008,[],0,[],0.3333333333333333,1.0,0.5,1,0.5561694290976059,3,1,2,543,claude-sonnet-4-6,711,323,0.0,12.742,end_turn,0.006978,1789332145.511851,,,,0.6666666666666666,0.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,1727.0,223.0,,candidate_oracle@15
compound_turn_005|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,compound_turn_005,compound_turn,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3']",492,0.0005,[],0,[],0.3333333333333333,1.0,0.5,1,0.556910569105691,3,1,2,492,claude-sonnet-4-6,651,332,0.0,15.807,end_turn,0.006933,1789332151.0162141,,,,0.6666666666666666,0.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,1806.0,232.0,,candidate_oracle@15
compound_turn_008|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,compound_turn_008,compound_turn,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3']",589,0.0003,[],0,[],0.3333333333333333,1.0,0.5,1,0.5823429541595926,3,1,2,589,claude-sonnet-4-6,762,284,0.0,9.932,end_turn,0.006546,1789332155.44449,,,,1.0,1.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,1951.0,276.0,,candidate_oracle@15
compound_turn_010|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,compound_turn_010,compound_turn,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3']",612,0.0008,[],0,[],0.3333333333333333,1.0,0.5,1,0.5441176470588235,3,1,2,612,claude-sonnet-4-6,796,286,0.0,6.697,end_turn,0.006678,1789332162.1443598,,,,1.0,1.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,1923.0,250.0,,candidate_oracle@15
compound_turn_007|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,compound_turn_007,compound_turn,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3']",686,0.001,[],0,[],0.3333333333333333,1.0,0.5,1,0.5131195335276968,3,1,2,686,claude-sonnet-4-6,892,356,0.0,11.08,end_turn,0.008016,1789332169.6218328,,,,0.5,0.0,0.0,global.anthropic.claude-opus-4-6-v1,fallback,1994.0,397.0,,candidate_oracle@15
compound_turn_006|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,compound_turn_006,compound_turn,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3']",590,0.001,[],0,[],0.3333333333333333,1.0,0.5,1,0.5932203389830508,3,1,2,590,claude-sonnet-4-6,742,133,0.0,12.303,end_turn,0.004221,1789332172.006173,,,,1.0,1.0,0.0,global.anthropic.claude-opus-4-6-v1,fallback,1425.0,290.0,,candidate_oracle@15
compound_turn_012|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,compound_turn_012,compound_turn,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3']",638,0.001,[],0,[],1.0,1.0,1.0,1,0.0,3,3,0,638,claude-sonnet-4-6,826,315,0.0,11.014,end_turn,0.007203,1789332180.639235,,,,1.0,1.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,1208.0,303.0,,candidate_oracle@15
compound_turn_014|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,compound_turn_014,compound_turn,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3']",661,0.0017,[],0,[],1.0,1.0,1.0,1,0.0,3,3,0,661,claude-sonnet-4-6,852,143,0.0,2.991,end_turn,0.004701,1789332183.6334012,,,,1.0,1.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,1002.0,222.0,,candidate_oracle@15
compound_turn_015|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,compound_turn_015,compound_turn,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3']",666,0.0003,[],0,[],1.0,1.0,1.0,1,0.0,3,3,0,666,claude-sonnet-4-6,843,332,0.0,11.207,end_turn,0.007509,1789332194.8412118,,,,0.75,0.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,1319.0,305.0,,candidate_oracle@15
compound_turn_013|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,compound_turn_013,compound_turn,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3']",650,0.0023,[],0,[],1.0,1.0,1.0,1,0.0,3,3,0,650,claude-sonnet-4-6,836,354,0.0,8.031,end_turn,0.007818,1789332200.079987,,,,0.75,0.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,1340.0,426.0,,candidate_oracle@15
constraint_retention_001|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,constraint_retention_001,constraint_retention,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2']",224,0.0008,[],0,[],1.0,1.0,1.0,1,0.0,2,2,0,224,claude-sonnet-4-6,381,171,0.0,8.974,end_turn,0.003708,1789332203.8176022,,,,1.0,1.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,3312.0,229.0,,candidate_oracle@15
constraint_retention_003|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,constraint_retention_003,constraint_retention,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2']",175,0.0006,[],0,[],1.0,1.0,1.0,1,0.0,2,2,0,175,claude-sonnet-4-6,308,202,0.0,4.023,end_turn,0.003954,1789332207.842106,,,,1.0,1.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,2988.0,253.0,,candidate_oracle@15
constraint_retention_004|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,constraint_retention_004,constraint_retention,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2']",235,0.0005,[],0,[],1.0,1.0,1.0,1,0.0,2,2,0,235,claude-sonnet-4-6,371,322,0.0,9.488,end_turn,0.005943,1789332217.331517,,,,1.0,1.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,3684.0,283.0,,candidate_oracle@15
compound_turn_011|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,compound_turn_011,compound_turn,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3']",650,0.0014,[],0,[],1.0,1.0,1.0,1,0.0,3,3,0,650,claude-sonnet-4-6,829,113,0.0,4.207,end_turn,0.004182,1789332218.3426719,,,,0.75,0.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,975.0,271.0,,candidate_oracle@15
constraint_retention_005|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,constraint_retention_005,constraint_retention,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2']",257,0.0004,[],0,[],1.0,1.0,1.0,1,0.0,2,2,0,257,claude-sonnet-4-6,416,242,0.0,9.227,end_turn,0.004878,1789332226.56043,,,,1.0,1.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,4364.0,365.0,,candidate_oracle@15
constraint_retention_006|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,constraint_retention_006,constraint_retention,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2']",229,0.0006,[],0,[],1.0,1.0,1.0,1,0.0,2,2,0,229,claude-sonnet-4-6,370,240,0.0,14.628,end_turn,0.00471,1789332232.972725,,,,1.0,1.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,4077.0,328.0,,candidate_oracle@15
constraint_retention_008|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,constraint_retention_008,constraint_retention,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2']",238,0.0019,[],0,[],1.0,1.0,1.0,1,0.0,2,2,0,238,claude-sonnet-4-6,376,404,0.0,6.011,end_turn,0.007188,1789332238.987197,,,,1.0,1.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,3994.0,354.0,,candidate_oracle@15
constraint_retention_009|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,constraint_retention_009,constraint_retention,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2']",277,0.0003,[],0,[],1.0,1.0,1.0,1,0.0,2,2,0,277,claude-sonnet-4-6,432,305,0.0,6.699,end_turn,0.005871,1789332245.686341,,,,1.0,1.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,3448.0,311.0,,candidate_oracle@15
constraint_retention_010|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,constraint_retention_010,constraint_retention,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2']",231,0.0004,[],0,[],1.0,1.0,1.0,1,0.0,2,2,0,231,claude-sonnet-4-6,367,90,0.0,2.43,end_turn,0.002451,1789332248.117302,,,,1.0,1.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,3989.0,642.0,,candidate_oracle@15
constraint_retention_007|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,constraint_retention_007,constraint_retention,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2']",321,0.0007,[],0,[],1.0,1.0,1.0,1,0.0,2,2,0,321,claude-sonnet-4-6,480,281,0.0,11.362,end_turn,0.005655,1789332258.117992,,,,1.0,1.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,4912.0,349.0,,candidate_oracle@15
constraint_retention_012|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,constraint_retention_012,constraint_retention,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2']",285,0.0024,[],0,[],1.0,1.0,1.0,1,0.0,2,2,0,285,claude-sonnet-4-6,440,192,0.0,4.898,end_turn,0.0042,1789332263.0207338,,,,0.6666666666666666,0.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,3652.0,310.0,,candidate_oracle@15
constraint_retention_002|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,constraint_retention_002,constraint_retention,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2']",219,0.0007,[],0,[],1.0,1.0,1.0,1,0.0,2,2,0,219,claude-sonnet-4-6,378,186,0.0,13.46,end_turn,0.003924,1789332267.359775,,,,1.0,1.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,3293.0,237.0,,candidate_oracle@15
constraint_retention_011|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,constraint_retention_011,constraint_retention,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2']",225,0.0006,[],0,[],1.0,1.0,1.0,1,0.0,2,2,0,225,claude-sonnet-4-6,358,375,0.0,5.857,end_turn,0.006699,1789332275.367164,,,,1.0,1.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,3435.0,289.0,,candidate_oracle@15
continuation_002|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,continuation_002,continuation,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6']",772,0.0015,[],0,[],1.0,1.0,1.0,1,0.0,6,6,0,772,claude-sonnet-4-6,982,334,0.0,15.118,end_turn,0.007956,1789332282.4809978,,,,0.25,0.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,864.0,261.0,,candidate_oracle@15
continuation_001|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,continuation_001,continuation,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7']",874,0.0011,[],0,[],1.0,1.0,1.0,1,0.0,7,7,0,874,claude-sonnet-4-6,1089,134,0.0,3.288,end_turn,0.005277,1789332285.018722,,,,1.0,1.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,653.0,297.0,,candidate_oracle@15
continuation_005|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,continuation_005,continuation,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6']",788,0.0014,[],0,[],1.0,1.0,1.0,1,0.0,6,6,0,788,claude-sonnet-4-6,1000,216,0.0,7.101,end_turn,0.00624,1789332292.122174,,,,0.5,0.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,730.0,253.0,,candidate_oracle@15
continuation_006|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,continuation_006,continuation,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5']",768,0.0014,[],0,[],1.0,1.0,1.0,1,0.0,5,5,0,768,claude-sonnet-4-6,939,273,0.0,8.312,end_turn,0.006912,1789332300.4392378,,,,1.0,1.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,828.0,221.0,,candidate_oracle@15
continuation_003|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,continuation_003,continuation,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5']",666,0.0012,[],0,[],1.0,1.0,1.0,1,0.0,5,5,0,666,claude-sonnet-4-6,836,94,0.0,5.243,end_turn,0.003918,1789332302.147084,,,,1.0,1.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,592.0,218.0,,candidate_oracle@15
continuation_004|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,continuation_004,continuation,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7']",1094,0.0014,[],0,[],1.0,1.0,1.0,1,0.0,7,7,0,1094,claude-sonnet-4-6,1305,130,0.0,3.208,end_turn,0.005865,1789332309.4084501,,,,1.0,1.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,657.0,208.0,,candidate_oracle@15
continuation_009|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,continuation_009,continuation,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7']",932,0.0016,[],0,[],1.0,1.0,1.0,1,0.0,7,7,0,932,claude-sonnet-4-6,1146,145,0.0,6.936,end_turn,0.005613,1789332316.347297,,,,1.0,1.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,651.0,236.0,,candidate_oracle@15
continuation_010|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,continuation_010,continuation,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6']",860,0.0017,[],0,[],1.0,1.0,1.0,1,0.0,6,6,0,860,claude-sonnet-4-6,1100,285,0.0,7.149,end_turn,0.007575,1789332323.5000582,,,,1.0,1.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,897.0,322.0,,candidate_oracle@15
join_then_split_001|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,join_then_split_001,join_then_split,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2']",328,0.0008,[],0,[],1.0,1.0,1.0,1,0.0,2,2,0,328,claude-sonnet-4-6,472,175,0.0,4.441,end_turn,0.004041,1789332327.943508,,,,1.0,1.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,1198.0,268.0,,candidate_oracle@15
join_then_split_002|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,join_then_split_002,join_then_split,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2']",310,0.0008,[],0,[],1.0,1.0,1.0,1,0.0,2,2,0,310,claude-sonnet-4-6,458,314,0.0,9.559,end_turn,0.006084,1789332337.504469,,,,0.5,0.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,1461.0,321.0,,candidate_oracle@15
join_then_split_003|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,join_then_split_003,join_then_split,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2']",262,0.0007,[],0,[],1.0,1.0,1.0,1,0.0,2,2,0,262,claude-sonnet-4-6,397,222,0.0,5.516,end_turn,0.004521,1789332343.022697,,,,1.0,1.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,1510.0,707.0,,candidate_oracle@15
join_then_split_004|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,join_then_split_004,join_then_split,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2']",289,0.0027,[],0,[],1.0,1.0,1.0,1,0.0,2,2,0,289,claude-sonnet-4-6,431,30,0.0,5.881,end_turn,0.001743,1789332348.907535,,,,1.0,1.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,1133.0,207.0,,candidate_oracle@15
compound_turn_009|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,compound_turn_009,compound_turn,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3']",705,0.0017,[],0,[],0.3333333333333333,1.0,0.5,1,0.6226950354609929,3,1,2,705,claude-sonnet-4-6,888,322,0.0,11.052,end_turn,0.007494,1789332350.9184709,,,,0.75,0.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,2029.0,369.0,,candidate_oracle@15
join_then_split_005|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,join_then_split_005,join_then_split,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2']",294,0.0011,[],0,[],1.0,1.0,1.0,1,0.0,2,2,0,294,claude-sonnet-4-6,422,53,0.0,6.14,end_turn,0.002061,1789332355.050209,,,,1.0,1.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,1004.0,195.0,,candidate_oracle@15
join_then_split_007|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,join_then_split_007,join_then_split,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2']",282,0.0009,[],0,[],1.0,1.0,1.0,1,0.0,2,2,0,282,claude-sonnet-4-6,417,120,0.0,8.172,end_turn,0.003051,1789332363.224879,,,,0.6666666666666666,0.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,1278.0,230.0,,candidate_oracle@15
join_then_split_008|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,join_then_split_008,join_then_split,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2']",296,0.001,[],0,[],1.0,1.0,1.0,1,0.0,2,2,0,296,claude-sonnet-4-6,423,301,0.0,10.977,end_turn,0.005784,1789332374.204428,,,,1.0,1.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,1448.0,228.0,,candidate_oracle@15
join_then_split_009|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,join_then_split_009,join_then_split,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2']",272,0.0005,[],0,[],1.0,1.0,1.0,1,0.0,2,2,0,272,claude-sonnet-4-6,428,209,0.0,3.922,end_turn,0.004419,1789332378.1277819,,,,0.75,0.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,1421.0,287.0,,candidate_oracle@15
join_then_split_010|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,join_then_split_010,join_then_split,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2']",258,0.0009,[],0,[],1.0,1.0,1.0,1,0.0,2,2,0,258,claude-sonnet-4-6,390,35,0.0,1.157,end_turn,0.001695,1789332379.2867599,,,,1.0,1.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,1067.0,168.0,,candidate_oracle@15
knowledge_update_001|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,knowledge_update_001,knowledge_update,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't5']",282,0.0004,[],0,[],1.0,1.0,1.0,1,0.0,3,3,0,282,claude-sonnet-4-6,427,39,0.0,5.583,end_turn,0.001866,1789332384.870495,,,,1.0,1.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,3216.0,189.0,,candidate_oracle@15
knowledge_update_002|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,knowledge_update_002,knowledge_update,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't7']",397,0.0008,[],0,[],1.0,1.0,1.0,1,0.0,3,3,0,397,claude-sonnet-4-6,551,219,0.0,8.396,end_turn,0.004938,1789332393.268656,,,,1.0,1.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,3035.0,281.0,,candidate_oracle@15
knowledge_update_003|candidate_oracle|15|us.anthropic.claude-sonnet-4-6,knowledge_update_003,knowledge_update,candidate_oracle,15.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't7']",329,0.0006,[],0,[],1.0,1.0,1.0,1,0.0,3,3,0,329,claude-sonnet-4-6,466,69,0.0,4.376,end_turn,0.002433,1789332397.646343,,,,1.0,1.0,0.0,global.anthropic.claude-opus-4-6-v1,primary,3827.0,228.0,,candidate_oracle@15
